created_at,id,location_id,pot_id,pm2p5,pm10,pm1SPS,pm2p5SPS,pm4SPS,pm10SPS,millisSpentMeasuring,millisSpentConnecting,millisSpentSending,voltage,notes,created_at,updated_at,humidity,temperature,firmware_version,rssi_dbm,consecutive_successful_measures,consecutive_failed_measures,temperature_sht,humidity_sht,semver,firmware_version_id,seconds_until_next_measure,anomaly,is_healthy
2020-11-09 03:15:18,1294982,479,1157,13,14.66,11.13,13,14.42,14.66,11321,3208,,4.13,,2020-11-09 03:15:18,2020-11-09 03:15:18,0,0,,-53,22,0,-12.83,29.73,0.3.43,372,900,0,0
2020-11-09 03:30:17,1295036,479,1157,8,7.96,7.53,8,7.96,7.96,11321,4249,,4.13,,2020-11-09 03:30:17,2020-11-09 03:30:17,0,0,,-54,23,0,-12.76,29.73,0.3.43,372,900,0,0
2020-11-09 03:45:17,1295099,479,1157,7,7.35,6.95,7,7.35,7.35,11322,3061,,4.13,,2020-11-09 03:45:17,2020-11-09 03:45:17,0,0,,-54,24,0,-12.86,29.79,0.3.43,372,900,0,0
2020-11-09 04:00:18,1295161,479,1157,14,15.01,13.05,14,14.91,15.01,11321,3047,,4.12,,2020-11-09 04:00:18,2020-11-09 04:00:18,0,0,,-54,25,0,-12.76,29.85,0.3.43,372,900,0,0
2020-11-09 04:15:18,1295224,479,1157,15,15.38,14.54,15,15.38,15.38,11321,2977,,4.12,,2020-11-09 04:15:18,2020-11-09 04:15:18,0,0,,-54,26,0,-13.04,29.85,0.3.43,372,900,0,0
2020-11-09 04:30:17,1295292,479,1157,11,13.13,9.16,11,12.85,13.13,11321,3465,,4.12,,2020-11-09 04:30:17,2020-11-09 04:30:17,0,0,,-54,27,0,-12.9,29.95,0.3.43,372,900,0,0
2020-11-09 04:45:17,1295356,479,1157,13,13.5,12.77,13,13.5,13.5,11321,3063,,4.12,,2020-11-09 04:45:17,2020-11-09 04:45:17,0,0,,-54,28,0,-13.0,29.87,0.3.43,372,900,0,0
2020-11-09 05:00:17,1295426,479,1157,11,11.04,10.44,11,11.04,11.04,11322,3268,,4.12,,2020-11-09 05:00:17,2020-11-09 05:00:17,0,0,,-54,29,0,-12.97,29.87,0.3.43,372,900,0,0
2020-11-09 05:15:18,1295492,479,1157,9,8.79,8.31,9,8.79,8.79,11321,3054,,4.12,,2020-11-09 05:15:18,2020-11-09 05:15:18,0,0,,-54,30,0,-13.04,29.91,0.3.43,372,900,0,0
2020-11-09 05:30:22,1295570,479,1157,10,12.92,6.61,10,12.43,12.92,11321,5821,,4.12,,2020-11-09 05:30:22,2020-11-09 05:30:22,0,0,,-54,31,0,-13.14,29.87,0.3.43,372,900,0,0
2020-11-09 05:45:18,1295617,479,1157,4,4.45,4.21,4,4.45,4.45,11321,3837,,4.12,,2020-11-09 05:45:18,2020-11-09 05:45:18,0,0,,-54,32,0,-13.29,29.73,0.3.43,372,900,0,0
2020-11-09 06:00:19,1295692,479,1157,3,3.07,2.9,3,3.07,3.07,11321,3185,,4.12,,2020-11-09 06:00:19,2020-11-09 06:00:19,0,0,,-54,33,0,-13.25,29.81,0.3.43,372,900,0,0
2020-11-09 06:15:18,1295759,479,1157,4,5.17,2.21,4,4.9399999999999995,5.17,11322,3118,,4.11,,2020-11-09 06:15:18,2020-11-09 06:15:18,0,0,,-54,34,0,-13.29,29.73,0.3.43,372,900,0,0
2020-11-09 06:30:16,1295816,479,1157,1,1.26,1.19,1,1.26,1.26,11321,3115,,4.11,,2020-11-09 06:30:16,2020-11-09 06:30:16,0,0,,-54,35,0,-13.29,29.73,0.3.43,372,900,0,0
2020-11-09 06:45:16,1295904,479,1157,2,2.35,1.85,2,2.31,2.35,11321,3494,,4.11,,2020-11-09 06:45:16,2020-11-09 06:45:16,0,0,,-55,36,0,-13.53,29.59,0.3.43,372,900,0,0
2020-11-09 07:00:15,1295970,479,1157,2,2.32,1.87,2,2.29,2.32,11321,3113,,4.11,,2020-11-09 07:00:15,2020-11-09 07:00:15,0,0,,-54,37,0,-13.6,29.73,0.3.43,372,900,0,0
2020-11-09 07:15:15,1296102,479,1157,2,2.37,1.71,2,2.33,2.37,11322,3147,,4.11,,2020-11-09 07:15:15,2020-11-09 07:15:15,0,0,,-53,38,0,-13.6,29.75,0.3.43,372,900,0,0
2020-11-09 07:30:15,1296183,479,1157,4,5.16,3.07,4,5.0,5.16,11321,3311,,4.11,,2020-11-09 07:30:15,2020-11-09 07:30:15,0,0,,-53,39,0,-13.32,29.67,0.3.43,372,900,0,0
2020-11-09 07:45:22,1296272,479,1157,3,4.09,2.33,3,3.96,4.09,11321,3180,,4.11,,2020-11-09 07:45:22,2020-11-09 07:45:22,0,0,,-55,0,0,-14.2,28.62,0.3.43,372,900,0,0
2020-11-09 08:00:19,1296348,479,1157,4,4.89,2.33,4,4.6899999999999995,4.89,11321,2856,,4.11,,2020-11-09 08:00:19,2020-11-09 08:00:19,0,0,,-55,1,0,-12.93,29.2,0.3.43,372,900,0,0
2020-11-09 08:15:22,1296421,479,1157,5,7.58,2.77,5,7.2,7.58,11322,2913,,4.12,,2020-11-09 08:15:22,2020-11-09 08:15:22,0,0,,-53,2,0,-12.76,29.04,0.3.43,372,900,0,0
2020-11-09 08:30:21,1296473,479,1157,4,5.83,2.14,4,5.53,5.83,11321,3213,,4.11,,2020-11-09 08:30:21,2020-11-09 08:30:21,0,0,,-52,3,0,-11.98,28.74,0.3.43,372,900,0,0
2020-11-09 08:45:22,1296677,479,1157,1,1.26,1.19,1,1.26,1.26,11321,3345,,4.12,,2020-11-09 08:45:22,2020-11-09 08:45:22,0,0,,-52,4,0,-11.56,28.42,0.3.43,372,900,0,0
2020-11-09 09:00:23,1296759,479,1157,3,3.26,3.08,3,3.26,3.26,11321,3507,,4.12,,2020-11-09 09:00:23,2020-11-09 09:00:23,0,0,,-52,5,0,-11.03,28.2,0.3.43,372,900,0,0
2020-11-09 09:15:24,1296821,479,1157,1,2.02,0.74,1,1.92,2.02,11321,3002,,4.13,,2020-11-09 09:15:24,2020-11-09 09:15:24,0,0,,-52,6,0,-10.78,27.57,0.3.43,372,900,0,0
2020-11-09 09:30:25,1296901,479,1157,1,1.25,1.18,1,1.25,1.25,11321,3127,,4.13,,2020-11-09 09:30:25,2020-11-09 09:30:25,0,0,,-51,7,0,-10.43,27.23,0.3.43,372,900,0,0
2020-11-09 09:45:26,1296963,479,1157,3,2.71,2.56,3,2.71,2.71,11321,3109,,4.14,,2020-11-09 09:45:26,2020-11-09 09:45:26,0,0,,-50,8,0,-10.04,26.81,0.3.43,372,900,0,0
2020-11-09 10:00:26,1297030,479,1157,1,0.9,0.85,1,0.9,0.9,11321,3094,,4.15,,2020-11-09 10:00:26,2020-11-09 10:00:26,0,0,,-51,9,0,-9.83,26.46,0.3.43,372,900,0,0
2020-11-09 10:15:28,1297090,479,1157,1,1.28,1.08,1,1.27,1.28,11322,2996,,4.16,,2020-11-09 10:15:28,2020-11-09 10:15:28,0,0,,-52,10,0,-9.3,26.04,0.3.43,372,900,0,0
2020-11-09 10:30:28,1297153,479,1157,3,4.06,2.2800000000000002,3,3.92,4.06,11322,3035,,4.16,,2020-11-09 10:30:28,2020-11-09 10:30:28,0,0,,-52,11,0,-8.98,25.64,0.3.43,372,900,0,0
2020-11-09 10:45:30,1297216,479,1157,1,1.1,0.9,1,1.08,1.1,11321,3805,,4.17,,2020-11-09 10:45:30,2020-11-09 10:45:30,0,0,,-51,12,0,-8.67,25.21,0.3.43,372,900,0,0
2020-11-09 11:00:30,1297286,479,1157,4,4.06,3.84,4,4.06,4.06,11321,3054,,4.17,,2020-11-09 11:00:30,2020-11-09 11:00:30,0,0,,-50,13,0,-8.38,24.71,0.3.43,372,900,0,0
2020-11-09 11:15:31,1297354,479,1157,1,1.5699999999999998,0.93,1,1.52,1.5699999999999998,11321,2974,,4.18,,2020-11-09 11:15:31,2020-11-09 11:15:31,0,0,,-50,14,0,-8.14,24.33,0.3.43,372,900,0,0
2020-11-09 11:30:31,1297426,479,1157,3,4.28,2.18,3,4.12,4.28,11321,3051,,4.18,,2020-11-09 11:30:31,2020-11-09 11:30:31,0,0,,-52,15,0,-7.96,24.03,0.3.43,372,900,0,0
2020-11-09 11:45:32,1297489,479,1157,4,5.82,2.75,4,5.58,5.82,11321,3211,,4.18,,2020-11-09 11:45:32,2020-11-09 11:45:32,0,0,,-53,16,0,-8.28,24.07,0.3.43,372,900,0,0
2020-11-09 12:00:30,1297554,479,1157,3,3.73,1.62,3,3.57,3.73,11321,3169,,4.18,,2020-11-09 12:00:30,2020-11-09 12:00:30,0,0,,-53,17,0,-8.46,24.11,0.3.43,372,900,0,0
2020-11-09 12:15:30,1297626,479,1157,2,1.76,1.6600000000000001,2,1.76,1.76,11321,2996,,4.19,,2020-11-09 12:15:30,2020-11-09 12:15:30,0,0,,-54,18,0,-8.14,23.8,0.3.43,372,900,0,0
2020-11-09 12:30:32,1297700,479,1157,2,2.37,1.5699999999999998,2,2.31,2.37,11321,3114,,4.19,,2020-11-09 12:30:32,2020-11-09 12:30:32,0,0,,-52,19,0,-7.61,23.3,0.3.43,372,900,0,0
2020-11-09 12:45:34,1297775,479,1157,2,1.74,1.65,2,1.74,1.74,11321,3113,,4.19,,2020-11-09 12:45:34,2020-11-09 12:45:34,0,0,,-54,20,0,-7.12,22.98,0.3.43,372,900,0,0
2020-11-09 13:00:34,1297847,479,1157,4,7.6,0.77,4,7.04,7.6,11321,3070,,4.2,,2020-11-09 13:00:34,2020-11-09 13:00:34,0,0,,-51,21,0,-6.87,22.64,0.3.43,372,900,0,0
2020-11-09 13:15:35,1297932,479,1157,1,1.8900000000000001,0.72,1,1.79,1.8900000000000001,11321,2977,,4.2,,2020-11-09 13:15:35,2020-11-09 13:15:35,0,0,,-53,22,0,-6.62,22.31,0.3.43,372,900,0,0
2020-11-09 13:30:35,1298001,479,1157,2,3.56,1.35,2,3.38,3.56,11321,3022,,4.2,,2020-11-09 13:30:35,2020-11-09 13:30:35,0,0,,-51,23,0,-6.48,21.99,0.3.43,372,900,0,0
2020-11-09 13:45:35,1298072,479,1157,1,1.07,0.85,1,1.06,1.07,11321,3220,,4.2,,2020-11-09 13:45:35,2020-11-09 13:45:35,0,0,,-51,24,0,-6.41,21.73,0.3.43,372,900,0,0
2020-11-09 14:00:36,1298143,479,1157,1,0.93,0.88,1,0.93,0.93,11321,2982,,4.2,,2020-11-09 14:00:36,2020-11-09 14:00:36,0,0,,-51,25,0,-6.3,21.41,0.3.43,372,900,0,0
2020-11-09 14:15:39,1298218,479,1157,1,0.87,0.82,1,0.87,0.87,11321,3212,,4.2,,2020-11-09 14:15:39,2020-11-09 14:15:39,0,0,,-51,26,0,-6.3,21.39,0.3.43,372,900,0,0
2020-11-09 14:30:36,1298284,479,1157,3,4.07,1.45,3,3.86,4.07,11321,3085,,4.2,,2020-11-09 14:30:36,2020-11-09 14:30:36,0,0,,-52,27,0,-6.09,21.45,0.3.43,372,900,0,0
2020-11-09 14:45:36,1298356,479,1157,3,4.6899999999999995,2.08,3,4.49,4.6899999999999995,11321,3086,,4.2,,2020-11-09 14:45:36,2020-11-09 14:45:36,0,0,,-53,28,0,-6.13,21.49,0.3.43,372,900,0,0
2020-11-09 15:00:36,1298433,479,1157,1,1.58,0.87,1,1.52,1.58,11321,2989,,4.2,,2020-11-09 15:00:36,2020-11-09 15:00:36,0,0,,-53,29,0,-6.3,21.61,0.3.43,372,900,0,0
2020-11-09 15:15:35,1298508,479,1157,4,5.45,1.9,4,5.17,5.45,11321,3081,,4.19,,2020-11-09 15:15:35,2020-11-09 15:15:35,0,0,,-51,30,0,-6.52,21.85,0.3.43,372,900,0,0
2020-11-09 15:30:35,1298577,479,1157,1,1.73,0.79,1,1.6600000000000001,1.73,11321,3061,,4.19,,2020-11-09 15:30:35,2020-11-09 15:30:35,0,0,,-54,31,0,-6.9,22.03,0.3.43,372,900,0,0
2020-11-09 15:45:36,1298655,479,1157,6,8.16,3.42,6,7.79,8.16,11322,3133,,4.18,,2020-11-09 15:45:36,2020-11-09 15:45:36,0,0,,-52,32,0,-7.33,22.6,0.3.43,372,900,0,0
2020-11-09 16:00:33,1298729,479,1157,3,2.7,2.35,3,2.68,2.7,11322,3079,,4.18,,2020-11-09 16:00:33,2020-11-09 16:00:33,0,0,,-51,33,0,-7.89,23.18,0.3.43,372,900,0,0
2020-11-09 16:15:30,1298791,479,1157,4,6.8100000000000005,1.9,4,6.41,6.8100000000000005,11322,3053,,4.18,,2020-11-09 16:15:30,2020-11-09 16:15:30,0,0,,-52,34,0,-8.77,23.95,0.3.43,372,900,0,0
2020-11-09 16:30:28,1298860,479,1157,1,1.0,0.95,1,1.0,1.0,11322,3018,,4.18,,2020-11-09 16:30:28,2020-11-09 16:30:28,0,0,,-50,35,0,-9.51,24.67,0.3.43,372,900,0,0
2020-11-09 16:45:30,1298948,479,1157,3,2.56,2.42,3,2.56,2.56,11321,3513,,4.17,,2020-11-09 16:45:30,2020-11-09 16:45:30,0,0,,-50,36,0,-9.94,25.21,0.3.43,372,900,0,0
2020-11-09 17:00:26,1299062,479,1157,3,3.55,1.5,3,3.39,3.55,11321,3102,,4.17,,2020-11-09 17:00:26,2020-11-09 17:00:26,0,0,,-51,37,0,-10.39,25.76,0.3.43,372,900,0,0
2020-11-09 17:15:25,1299129,479,1157,2,2.79,1.53,2,2.69,2.79,11321,3044,,4.17,,2020-11-09 17:15:25,2020-11-09 17:15:25,0,0,,-53,38,0,-10.68,26.14,0.3.43,372,900,0,0
2020-11-09 17:30:24,1299199,479,1157,2,2.29,1.69,2,2.25,2.29,11321,3036,,4.17,,2020-11-09 17:30:24,2020-11-09 17:30:24,0,0,,-53,39,0,-10.82,26.5,0.3.43,372,900,0,0
2020-11-09 17:45:28,1299272,479,1157,4,4.57,3.81,4,4.52,4.57,11321,3069,,4.17,,2020-11-09 17:45:28,2020-11-09 17:45:28,0,0,,-53,0,0,-12.02,26.06,0.3.43,372,900,0,0
2020-11-09 18:00:17,1299316,479,1157,2,1.54,1.46,2,1.54,1.54,11322,2845,,4.17,,2020-11-09 18:00:17,2020-11-09 18:00:17,0,0,,-53,1,0,-11.03,26.93,0.3.43,372,900,0,0
2020-11-09 18:15:18,1299389,479,1157,3,3.43,2.5300000000000002,3,3.37,3.43,11321,2887,,4.16,,2020-11-09 18:15:18,2020-11-09 18:15:18,0,0,,-53,2,0,-11.1,27.15,0.3.43,372,900,0,0
2020-11-09 18:30:20,1299471,479,1157,2,2.37,2.25,2,2.37,2.37,11321,3268,,4.17,,2020-11-09 18:30:20,2020-11-09 18:30:20,0,0,,-53,3,0,-11.21,27.35,0.3.43,372,900,0,0
2020-11-09 18:45:18,1299528,479,1157,4,4.53,3.5300000000000002,4,4.46,4.53,11321,3103,,4.16,,2020-11-09 18:45:18,2020-11-09 18:45:18,0,0,,-54,4,0,-11.21,27.45,0.3.43,372,900,0,0
2020-11-09 19:00:22,1299609,479,1157,7,8.46,6.47,7,8.33,8.46,11322,6446,,4.16,,2020-11-09 19:00:22,2020-11-09 19:00:22,0,0,,-50,5,0,-11.28,27.47,0.3.43,372,900,0,0
2020-11-09 19:15:17,1299674,479,1157,7,6.9399999999999995,6.5600000000000005,7,6.9399999999999995,6.9399999999999995,11321,3071,,4.16,,2020-11-09 19:15:17,2020-11-09 19:15:17,0,0,,-52,6,0,-11.21,27.59,0.3.43,372,900,0,0
2020-11-09 19:30:18,1299737,479,1157,9,10.83,6.99,9,10.55,10.83,11321,3000,,4.16,,2020-11-09 19:30:18,2020-11-09 19:30:18,0,0,,-52,7,0,-11.38,27.67,0.3.43,372,900,0,0
2020-11-09 19:45:17,1299813,479,1157,6,6.51,6.15,6,6.51,6.51,11321,3123,,4.16,,2020-11-09 19:45:17,2020-11-09 19:45:17,0,0,,-51,8,0,-11.38,27.81,0.3.43,372,900,0,0
2020-11-09 20:00:20,1299896,479,1157,6,6.25,5.91,6,6.25,6.25,11322,3070,,4.16,,2020-11-09 20:00:20,2020-11-09 20:00:20,0,0,,-51,9,0,-11.49,27.87,0.3.43,372,900,0,0
2020-11-09 20:15:21,1299952,479,1157,7,7.5,7.09,7,7.5,7.5,11321,3009,,4.16,,2020-11-09 20:15:21,2020-11-09 20:15:21,0,0,,-51,10,0,-11.56,27.97,0.3.43,372,900,0,0
2020-11-09 20:15:29,1299982,479,1157,7,7.5,7.09,7,7.5,7.5,11321,3009,,4.16,,2020-11-09 20:15:29,2020-11-09 20:15:29,0,0,,-51,10,0,-11.56,27.97,0.3.43,372,900,0,0
2020-11-09 20:15:36,1300012,479,1157,7,7.5,7.09,7,7.5,7.5,11321,3009,,4.16,,2020-11-09 20:15:36,2020-11-09 20:15:36,0,0,,-51,10,0,-11.56,27.97,0.3.43,372,900,0,0
2020-11-09 20:15:37,1300019,479,1157,7,7.5,7.09,7,7.5,7.5,11321,3009,,4.16,,2020-11-09 20:15:37,2020-11-09 20:15:37,0,0,,-51,10,0,-11.56,27.97,0.3.43,372,900,0,0
2020-11-09 20:30:18,1300100,479,1157,6,6.5600000000000005,5.19,6,6.47,6.5600000000000005,11321,4123,,4.15,,2020-11-09 20:30:18,2020-11-09 20:30:18,0,0,,-51,11,0,-11.7,28.03,0.3.43,372,900,0,0
2020-11-09 20:45:18,1300178,479,1157,11,11.13,10.53,11,11.13,11.13,11321,3070,,4.15,,2020-11-09 20:45:18,2020-11-09 20:45:18,0,0,,-51,12,0,-11.73,28.18,0.3.43,372,900,0,0
2020-11-09 21:00:18,1300235,479,1157,10,10.83,9.62,10,10.78,10.83,11322,3291,,4.15,,2020-11-09 21:00:18,2020-11-09 21:00:18,0,0,,-51,13,0,-11.7,28.34,0.3.43,372,900,0,0
2020-11-09 21:15:17,1300323,479,1157,8,8.52,6.58,8,8.39,8.52,11321,3078,,4.15,,2020-11-09 21:15:17,2020-11-09 21:15:17,0,0,,-51,14,0,-11.8,28.42,0.3.43,372,900,0,0
2020-11-09 21:30:15,1300382,479,1157,9,10.34,7.24,9,10.12,10.34,11321,3046,,4.15,,2020-11-09 21:30:15,2020-11-09 21:30:15,0,0,,-51,15,0,-11.8,28.5,0.3.43,372,900,0,0
2020-11-09 21:45:17,1300461,479,1157,7,7.52,7.11,7,7.52,7.52,11321,3106,,4.15,,2020-11-09 21:45:17,2020-11-09 21:45:17,0,0,,-51,16,0,-12.02,28.62,0.3.43,372,900,0,0
2020-11-09 22:00:16,1300536,479,1157,10,10.7,9.59,10,10.65,10.7,11321,3061,,4.15,,2020-11-09 22:00:16,2020-11-09 22:00:16,0,0,,-51,17,0,-12.02,28.7,0.3.43,372,900,0,0
2020-11-09 22:15:15,1300595,479,1157,8,8.07,7.28,8,8.04,8.07,11321,3015,,4.15,,2020-11-09 22:15:15,2020-11-09 22:15:15,0,0,,-51,18,0,-12.16,28.86,0.3.43,372,900,0,0
2020-11-09 22:30:19,1300681,479,1157,10,10.71,10.13,10,10.71,10.71,11321,3028,,4.14,,2020-11-09 22:30:19,2020-11-09 22:30:19,0,0,,-51,19,0,-12.16,28.98,0.3.43,372,900,0,0
2020-11-09 22:45:15,1300742,479,1157,10,11.49,9.21,10,11.35,11.49,11322,3187,,4.14,,2020-11-09 22:45:15,2020-11-09 22:45:15,0,0,,-51,20,0,-12.76,29.02,0.3.43,372,900,0,0
2020-11-09 23:00:15,1300812,479,1157,13,14.72,11.55,13,14.51,14.72,11321,2986,,4.14,,2020-11-09 23:00:15,2020-11-09 23:00:15,0,0,,-51,21,0,-12.76,29.08,0.3.43,372,900,0,0
2020-11-09 23:15:16,1300924,479,1157,11,10.82,10.24,11,10.82,10.82,11321,3000,,4.14,,2020-11-09 23:15:16,2020-11-09 23:15:16,0,0,,-51,22,0,-12.76,29.14,0.3.43,372,900,0,0
2020-11-09 23:30:17,1301005,479,1157,16,16.3,14.81,16,16.25,16.3,11322,3342,,4.14,,2020-11-09 23:30:17,2020-11-09 23:30:17,0,0,,-51,23,0,-12.76,29.3,0.3.43,372,900,0,0
2020-11-09 23:45:18,1301097,479,1157,11,11.31,10.09,11,11.26,11.31,11321,3150,,4.14,,2020-11-09 23:45:18,2020-11-09 23:45:18,0,0,,-51,24,0,-12.76,29.3,0.3.43,372,900,0,0
2020-11-10 00:00:15,1301163,479,1157,12,12.39,11.72,12,12.39,12.39,11321,3003,,4.14,,2020-11-10 00:00:15,2020-11-10 00:00:15,0,0,,-51,25,0,-12.76,29.4,0.3.43,372,900,0,0
2020-11-10 00:15:14,1301221,479,1157,14,15.8,13.15,14,15.65,15.8,11321,3124,,4.14,,2020-11-10 00:15:14,2020-11-10 00:15:14,0,0,,-51,26,0,-12.76,29.38,0.3.43,372,900,0,0
2020-11-10 00:30:14,1301267,479,1157,15,15.83,14.63,15,15.8,15.83,11321,3015,,4.14,,2020-11-10 00:30:14,2020-11-10 00:30:14,0,0,,-51,27,0,-12.76,29.47,0.3.43,372,900,0,0
2020-11-10 00:45:18,1301320,479,1157,13,15.42,10.33,13,15.05,15.42,11321,3139,,4.13,,2020-11-10 00:45:18,2020-11-10 00:45:18,0,0,,-51,28,0,-12.76,29.61,0.3.43,372,900,0,0
2020-11-10 01:00:17,1301363,479,1157,18,18.57,17.56,18,18.57,18.57,11321,3131,,4.13,,2020-11-10 01:00:17,2020-11-10 01:00:17,0,0,,-51,29,0,-12.76,29.67,0.3.43,372,900,0,0
2020-11-10 01:15:15,1301389,479,1157,14,14.99,13.41,14,14.92,14.99,11322,2995,,4.13,,2020-11-10 01:15:15,2020-11-10 01:15:15,0,0,,-51,30,0,-12.76,29.63,0.3.43,372,900,0,0
2020-11-10 01:30:14,1301428,479,1157,16,16.72,15.82,16,16.72,16.72,11321,2989,,4.13,,2020-11-10 01:30:14,2020-11-10 01:30:14,0,0,,-51,31,0,-12.76,29.69,0.3.43,372,900,0,0
2020-11-10 01:45:14,1301467,479,1157,16,18.52,13.97,16,18.21,18.52,11321,3169,,4.13,,2020-11-10 01:45:14,2020-11-10 01:45:14,0,0,,-51,32,0,-12.76,29.73,0.3.43,372,900,0,0
2020-11-10 02:00:14,1301531,479,1157,12,13.22,10.79,12,13.07,13.22,11322,3050,,4.13,,2020-11-10 02:00:14,2020-11-10 02:00:14,0,0,,-51,33,0,-12.76,29.73,0.3.43,372,900,0,0
2020-11-10 02:15:14,1301584,479,1157,15,15.11,14.29,15,15.11,15.11,11321,3063,,4.13,,2020-11-10 02:15:14,2020-11-10 02:15:14,0,0,,-51,34,0,-12.83,29.79,0.3.43,372,900,0,0
2020-11-10 02:30:14,1301650,479,1157,16,16.6,15.05,16,16.54,16.6,11321,3160,,4.13,,2020-11-10 02:30:14,2020-11-10 02:30:14,0,0,,-51,35,0,-12.86,29.75,0.3.43,372,900,0,0
2020-11-10 02:45:15,1301702,479,1157,20,22.09,18.09,20,21.84,22.09,11322,3244,,4.13,,2020-11-10 02:45:15,2020-11-10 02:45:15,0,0,,-51,36,0,-12.86,29.93,0.3.43,372,900,0,0
2020-11-10 03:00:14,1301780,479,1157,13,13.08,12.37,13,13.08,13.08,11321,3329,,4.13,,2020-11-10 03:00:14,2020-11-10 03:00:14,0,0,,-52,37,0,-12.76,29.99,0.3.43,372,900,0,0
2020-11-10 03:15:15,1301845,479,1157,16,16.28,15.39,16,16.28,16.28,11321,3216,,4.13,,2020-11-10 03:15:15,2020-11-10 03:15:15,0,0,,-50,38,0,-13.04,29.95,0.3.43,372,900,0,0
2020-11-10 03:30:14,1301900,479,1157,10,10.48,9.91,10,10.48,10.48,11321,3147,,4.12,,2020-11-10 03:30:14,2020-11-10 03:30:14,0,0,,-52,39,0,-12.9,30.01,0.3.43,372,900,0,0
2020-11-10 03:45:20,1301975,479,1157,14,15.99,12.27,14,15.74,15.99,11321,3130,,4.12,,2020-11-10 03:45:20,2020-11-10 03:45:20,0,0,,-53,0,0,-13.88,29.28,0.3.43,372,900,0,0
2020-11-10 04:00:18,1302059,479,1157,15,16.61,13.11,15,16.38,16.61,11322,2879,,4.12,,2020-11-10 04:00:18,2020-11-10 04:00:18,0,0,,-53,1,0,-13.04,29.99,0.3.43,372,900,0,0
2020-11-10 04:15:22,1302109,479,1157,14,15.09,13.48,14,15.02,15.09,11321,4102,,4.12,,2020-11-10 04:15:22,2020-11-10 04:15:22,0,0,,-53,2,0,-13.07,30.01,0.3.43,372,900,0,0
2020-11-10 04:30:19,1302220,479,1157,13,13.11,12.4,13,13.11,13.11,11321,3530,,4.12,,2020-11-10 04:30:19,2020-11-10 04:30:19,0,0,,-51,3,0,-13.0,30.03,0.3.43,372,900,0,0
2020-11-10 04:45:20,1302258,479,1157,16,17.72,14.77,16,17.55,17.72,11322,3161,,4.12,,2020-11-10 04:45:20,2020-11-10 04:45:20,0,0,,-52,4,0,-13.04,30.05,0.3.43,372,900,0,0
2020-11-10 05:00:18,1302377,479,1157,17,17.38,16.43,17,17.38,17.38,11321,3082,,4.12,,2020-11-10 05:00:18,2020-11-10 05:00:18,0,0,,-52,5,0,-13.11,30.03,0.3.43,372,900,0,0
2020-11-10 05:15:20,1302433,479,1157,13,13.64,12.9,13,13.64,13.64,11321,2999,,4.12,,2020-11-10 05:15:20,2020-11-10 05:15:20,0,0,,-52,6,0,-13.18,30.03,0.3.43,372,900,0,0
2020-11-10 05:30:18,1302487,479,1157,8,8.19,7.75,8,8.19,8.19,11321,3111,,4.12,,2020-11-10 05:30:18,2020-11-10 05:30:18,0,0,,-51,7,0,-13.29,30.05,0.3.43,372,900,0,0
2020-11-10 05:45:18,1302547,479,1157,5,5.5,4.64,5,5.45,5.5,11321,3122,,4.12,,2020-11-10 05:45:18,2020-11-10 05:45:18,0,0,,-52,8,0,-13.21,30.03,0.3.43,372,900,0,0
2020-11-10 06:00:32,1302636,479,1157,6,6.21,5.87,6,6.21,6.21,11321,3325,,4.12,,2020-11-10 06:00:32,2020-11-10 06:00:32,0,0,,-52,9,0,-13.29,30.01,0.3.43,372,900,0,0
2020-11-10 06:00:33,1302639,479,1157,6,6.21,5.87,6,6.21,6.21,11321,3325,,4.12,,2020-11-10 06:00:33,2020-11-10 06:00:33,0,0,,-51,9,0,-13.29,30.01,0.3.43,372,900,0,0
2020-11-10 06:00:44,1302694,479,1157,6,6.21,5.87,6,6.21,6.21,11321,3325,,4.12,,2020-11-10 06:00:44,2020-11-10 06:00:44,0,0,,-52,9,0,-13.29,30.01,0.3.43,372,900,0,0
2020-11-10 06:00:45,1302701,479,1157,6,6.21,5.87,6,6.21,6.21,11321,3325,,4.12,,2020-11-10 06:00:45,2020-11-10 06:00:45,0,0,,-52,9,0,-13.29,30.01,0.3.43,372,900,0,0
2020-11-10 06:00:54,1302745,479,1157,6,6.21,5.87,6,6.21,6.21,11321,3325,,4.12,,2020-11-10 06:00:54,2020-11-10 06:00:54,0,0,,-52,9,0,-13.29,30.01,0.3.43,372,900,0,0
2020-11-10 06:01:05,1302799,479,1157,6,6.21,5.87,6,6.21,6.21,11321,3325,,4.12,,2020-11-10 06:01:05,2020-11-10 06:01:05,0,0,,-52,9,0,-13.29,30.01,0.3.43,372,900,0,0
2020-11-10 06:01:05,1302811,479,1157,6,6.21,5.87,6,6.21,6.21,11321,3325,,4.12,,2020-11-10 06:01:05,2020-11-10 06:01:05,0,0,,-52,9,0,-13.29,30.01,0.3.43,372,900,0,0
2020-11-10 06:01:11,1302848,479,1157,6,6.21,5.87,6,6.21,6.21,11321,3325,,4.12,,2020-11-10 06:01:11,2020-11-10 06:01:11,0,0,,-52,9,0,-13.29,30.01,0.3.43,372,900,0,0
2020-11-10 06:15:17,1302965,479,1157,9,11.47,5.87,9,11.04,11.47,11321,3035,,4.12,,2020-11-10 06:15:17,2020-11-10 06:15:17,0,0,,-52,10,0,-13.29,29.83,0.3.43,372,900,0,0
